country_code,year,gdp_per_capita,gdp_lag_1,gdp_lag_2,gdp_growth_rate,growth_lag_1,gdp_rolling_mean_3yr,inflation_hcpi,employment_rate,dependency_ratio,is_shock,world_gdp_growth,pct_countries_contracting
GNB,1992,1987.6154,2024.7277,1967.9681,-1.8329526483981007,2.884172766824822,1993.4370666666666,69.44400024414062,62.057,101.151111346753,0,0.1247,47.74
GNB,1993,1963.4401,1987.6154,2024.7277,-1.2162966738937464,-1.8329526483981007,1991.9277333333332,48.22700119018555,62.011,100.217285239354,0,0.5543,46.23
GNB,1994,1964.5077,1963.4401,1987.6154,0.05437395314480398,-1.2162966738937464,1971.8544000000002,15.175999641418455,61.988,99.4196546780983,0,1.9845,31.0
GNB,1995,1999.8202,1964.5077,1963.4401,1.797524132890893,0.05437395314480398,1975.9226666666666,45.132999420166016,62.002,98.5049415801713,0,2.4831,22.39
GNB,1996,2185.7673,1999.8202,1964.5077,9.298190907362569,1.797524132890893,2050.0317333333332,50.93299865722656,62.057,97.459779701376,0,2.6125,19.4
GNB,1997,2283.8835,2185.7673,1999.8202,4.488867593544832,9.298190907362569,2156.490333333333,49.06499862670898,62.047,96.3406745570503,0,2.7406,19.7
GNB,1998,1738.5413,2283.8835,2185.7673,-23.877846658991142,4.488867593544832,2069.3973666666666,8.071000099182129,61.756,95.2720880364143,0,2.0802,23.15
GNB,1999,1992.7285,1738.5413,2283.8835,14.620716804369271,-23.877846658991142,2005.0511,-2.0920000076293945,61.77,94.2533274264692,0,1.835,28.57
GNB,2000,1974.6217,1992.7285,1738.5413,-0.9086436009722365,14.620716804369271,1901.9638333333332,8.609999656677246,61.671,93.2017825233847,0,3.0891,19.02
GNB,2001,2025.6006,1974.6217,1992.7285,2.581704637399662,-0.9086436009722365,1997.6502666666668,3.252000093460083,61.88,92.1620637486497,0,1.6986,26.83
GNB,2002,2053.962,2025.6006,1974.6217,1.4001476895297182,2.581704637399662,2018.0614333333333,3.302000045776367,61.717,91.190571166311,0,1.713,23.79
GNB,2003,2002.2775,2053.962,2025.6006,-2.516331850345821,1.4001476895297182,2027.2800333333334,-3.4739999771118164,61.663,90.2926378093071,0,2.7913,20.87
GNB,2004,1979.5746,2002.2775,2053.962,-1.1338538239579643,-2.516331850345821,2011.9380333333331,0.8209999799728394,61.585,89.4111620269331,0,3.6944,12.14
GNB,2005,2060.5383,1979.5746,2002.2775,4.089954478098479,-1.1338538239579643,2014.1301333333333,3.3580000400543213,61.574,88.6231019389508,0,3.2316,12.62
GNB,2006,2065.0837,2060.5383,1979.5746,0.22059284217139652,4.089954478098479,2035.0655333333332,1.9529999494552608,61.571,87.9594891252525,0,3.7009,8.7
GNB,2007,2065.8613,2065.0837,2060.5383,0.03765464809004637,0.22059284217139652,2063.827766666667,4.626999855041504,61.552,87.315007022762,0,3.7619,10.58
GNB,2008,2105.543,2065.8613,2065.0837,1.92083079343226,0.03765464809004637,2078.829333333333,10.44499969482422,61.495,86.6437802046737,1,2.0455,24.76
GNB,2009,2102.9272,2105.543,2065.8613,-0.12423398619738624,1.92083079343226,2091.4438333333333,-1.6369999647140503,61.451,85.9406939263778,1,-1.4188,63.03
GNB,2010,2164.1335,2102.9272,2105.543,2.910528714450966,-0.12423398619738624,2124.201233333333,1.0709999799728394,61.434,85.243743791097,0,2.9074,18.48
GNB,2011,2278.4058,2164.1335,2102.9272,5.280279613064542,2.910528714450966,2181.8221666666664,5.054999828338623,61.421,84.5945365779744,0,2.7469,18.01
GNB,2012,2180.6077,2278.4058,2164.1335,-4.292391636292359,5.280279613064542,2207.7156666666665,2.061000108718872,61.338,83.9791401843337,0,1.5288,28.44
GNB,2013,2192.4563,2180.6077,2278.4058,0.5433622929974957,-4.292391636292359,2217.1566,0.7789999842643738,61.267,83.3690490606512,0,1.6887,25.0
GNB,2014,2156.2021,2192.4563,2180.6077,-1.6535882608013641,0.5433622929974957,2176.422033333333,-1.031999945640564,61.144,82.7321224104691,0,1.78,18.87
GNB,2015,2230.391,2156.2021,2192.4563,3.4407210715544645,-1.6535882608013641,2193.0164666666665,1.4809999465942385,61.157,82.028063446907,0,1.6021,23.11
GNB,2016,2293.2358,2230.391,2156.2021,2.8176584284997475,3.4407210715544645,2226.609633333333,1.4980000257492063,61.105,81.2544895782418,0,2.0006,21.7
GNB,2017,2342.4153,2293.2358,2230.391,2.1445461474131955,2.8176584284997475,2288.6807000000003,1.058,61.054,80.3631723483211,0,2.2077,18.4
GNB,2018,2373.5015,2342.4153,2293.2358,1.3271002797838438,2.1445461474131955,2336.3842,1.44,60.934,79.3500481926137,0,2.0652,20.28
GNB,2019,2442.1067,2373.5015,2342.4153,2.8904637304842717,1.3271002797838438,2386.007833333333,0.2469999939203262,60.667,78.2909872123504,0,1.7415,22.64
GNB,2020,2455.856,2442.1067,2373.5015,0.5630097980567461,2.8904637304842717,2423.8214,1.463,60.697,77.1805719224165,1,-4.6196,89.62
GNB,2021,2522.7676,2455.856,2442.1067,2.7245734277579814,0.5630097980567461,2473.5767666666666,3.274,61.842,76.0215209126125,1,4.414,16.04
GNB,2022,2603.2402,2522.7676,2455.856,3.1898538731827797,2.7245734277579814,2527.2879333333335,9.39383877456589,63.11,74.8100197016606,0,2.8762,15.57
GNB,2023,2693.7766,2603.2402,2522.7676,3.477835045724942,3.1898538731827797,2606.5948,7.164,63.091,73.5656689085059,0,1.9352,23.81
GNB,2024,2744.2798,2693.7766,2603.2402,1.8748102570940617,3.477835045724942,2680.4321999999997,3.704,63.037,72.3477499737723,0,2.1027,17.91
GNQ,1990,1122.8176,,,,,1122.8176,0.921999990940094,56.097,83.4155132474021,0,,0.0
GNQ,1991,1070.8276,1122.8176,,-4.630315734274204,,1096.8226,-3.424999952316284,56.45,84.364746422953,0,-0.2856,52.26
GNQ,1992,1390.4791,1070.8276,1122.8176,29.850883559594465,-4.630315734274204,1194.7081,-4.27899980545044,56.616,85.2515441557829,0,0.1247,47.74
GNQ,1993,1487.812,1390.4791,1070.8276,6.999954188452007,29.850883559594465,1316.3729,5.452000141143799,56.781,86.047401416707,0,0.5543,46.23
GNQ,1994,1672.3455,1487.812,1390.4791,12.403011939680542,6.999954188452007,1516.8788666666667,31.840999603271484,56.95,86.6744710812507,0,1.9845,31.0
GNQ,1995,1892.1166,1672.3455,1487.812,13.141489004514927,12.403011939680542,1684.0913666666665,19.871999740600582,57.124,87.0666055406379,0,2.4831,22.39
GNQ,1996,3033.8403,1892.1166,1672.3455,60.34108574492711,13.141489004514927,2199.434133333333,4.540999889373779,57.241,87.2379894754111,0,2.6125,19.4
