country_code,year,gdp_per_capita,population,inflation_hcpi,dependency_ratio,employment_rate,interest_rate,is_shock,shock_label,gdp_growth_rate,recovery_speed_covid_2020,recovery_speed_recession_2008,recovery_quality_covid_2020,recovery_quality_recession_2008,gdp_lag_1,growth_lag_1,gdp_lag_2,growth_lag_2,gdp_lag_3,growth_lag_3,gdp_rolling_mean_3yr,gdp_rolling_std_3yr,growth_rolling_mean_3yr,gdp_rolling_mean_5yr,gdp_rolling_std_5yr,growth_rolling_mean_5yr,pre_shock_baseline_2008,pre_shock_baseline_2020,gdp_dev_from_2008_baseline,gdp_dev_from_2020_baseline
BHS,2016,32172.336,388055.0,-0.3499999940395355,45.5428202800927,64.63,0.327158441117361,0,none,-1.8465362275306152,2.0,16.0,106.08020663510477,90.88905679191987,32777.586,0.1985501932204592,32712.635,0.9558368141928897,32402.916,-3.756254352298527,32554.185666666668,332.28231076938954,-0.23071640670575544,32746.6056,569.6862511157226,-0.19389465671061376,35650.57166666666,33300.91333333333,-9.756465335782593,
BHS,2017,33050.035,390485.0,1.553,45.1063165639795,66.891,0.327158441117361,0,none,2.7281171003560534,2.0,16.0,106.08020663510477,90.88905679191987,32172.336,-1.8465362275306152,32777.586,0.1985501932204592,32712.635,0.9558368141928897,32666.65233333333,449.24224250425056,0.3600436886819658,32623.1016,341.256909155388,-0.3440572944119481,35650.57166666666,33300.91333333333,-7.294516034642343,
BHS,2018,33650.215,392717.0,2.23,44.6775197739489,66.868,0.327158441117361,0,none,1.8159738711320372,2.0,16.0,106.08020663510477,90.88905679191987,33050.035,2.7281171003560534,32172.336,-1.8465362275306152,32777.586,0.1985501932204592,32957.528666666665,743.2695681515867,0.8991849146524918,32872.5614,538.7843703925379,0.7703883502741647,35650.57166666666,33300.91333333333,-5.611008668724947,
BHS,2019,33202.49,394675.0,1.3350000381469729,44.2462318904142,67.455,0.327158441117361,0,none,-1.330526417141753,2.0,16.0,106.08020663510477,90.88905679191987,33650.215,1.8159738711320372,33050.035,2.7281171003560534,32172.336,-1.8465362275306152,33300.91333333333,311.9605303692221,1.0711881847821125,32970.5324,546.9093239727057,0.3131157040072362,35650.57166666666,33300.91333333333,-6.866879133261207,
BHS,2020,26452.695,395863.0,0.0385210980051036,43.8089875395067,59.901,0.327158441117361,1,covid_2020,-20.329183142589603,2.0,16.0,106.08020663510477,90.88905679191987,33202.49,-1.330526417141753,33650.215,1.8159738711320372,33050.035,2.7281171003560534,31101.8,4032.461704055587,-6.614578562866439,31705.554200000002,2984.9860159547948,-3.7924309631547763,35650.57166666666,33300.91333333333,-25.80008184066987,-20.56465618460514
BHS,2021,31064.682,396373.0,2.905,43.3284637748239,61.941,0.327158441117361,1,covid_2020,17.434847375664365,2.0,16.0,106.08020663510477,90.88905679191987,26452.695,-20.329183142589603,33202.49,-1.330526417141753,33650.215,1.8159738711320372,30239.955666666665,3449.646833978258,-1.4082873946889976,31484.0234,2982.784710340369,0.06384575748421994,35650.57166666666,33300.91333333333,-12.863439356722786,-6.715225228056797
BHS,2022,34342.93,397538.0,5.60540633583043,42.8637655742948,67.291,0.327158441117361,0,none,10.552974596681853,2.0,16.0,106.08020663510477,90.88905679191987,31064.682,17.434847375664365,26452.695,-20.329183142589603,33202.49,-1.330526417141753,30620.102333333332,3963.8605423016875,2.5528796099188713,31742.602399999996,3200.572512572755,1.6288172567493795,35650.57166666666,33300.91333333333,-3.667940247615467,3.129093356198249
BHS,2023,35221.27,399440.0,3.059,42.5030859572889,67.722,0.327158441117361,0,none,2.557556970241026,2.0,16.0,106.08020663510477,90.88905679191987,34342.93,10.552974596681853,31064.682,17.434847375664365,26452.695,-20.329183142589603,33542.960666666666,2190.723431002013,10.181792980862415,32056.813399999995,3497.969314829359,1.7771338765711775,35650.57166666666,33300.91333333333,-1.2041929388416062,5.766678671676073
BHS,2024,36244.05,401283.0,0.409162489083242,42.2242936331287,67.303,0.327158441117361,0,none,2.9038703033706703,2.0,16.0,106.08020663510477,90.88905679191987,35221.27,2.557556970241026,34342.93,10.552974596681853,31064.682,17.434847375664365,35269.416666666664,951.4740615136303,5.338133956764516,32665.1254,3978.4832328358234,2.6240132206736617,35650.57166666666,33300.91333333333,1.6647091633827655,8.838005844484364
BIH,1990,2413.9482,4448652.0,12.90060043334961,45.2515294396522,45.244,7.32132201959301,0,none,,1.0,1.0,116.29909673095895,111.70949861200666,,,,,,,2413.9482,,,2413.9482,,,10474.564666666667,16311.052666666665,,
BIH,1991,2183.5352,4458343.0,12.90060043334961,45.2824316935083,45.244,7.32132201959301,0,none,-9.54506811703748,1.0,1.0,116.29909673095895,111.70949861200666,2413.9482,,,,,,2298.7416999999996,162.92659477353584,-9.54506811703748,2298.7416999999996,162.92659477353584,-9.54506811703748,10474.564666666667,16311.052666666665,,
BIH,1992,2150.9197,4234616.0,12.90060043334961,47.3134341857994,44.911,7.32132201959301,0,none,-1.493701589972074,1.0,1.0,116.29909673095895,111.70949861200666,2183.5352,-9.54506811703748,2413.9482,,,,2249.4676999999997,143.37474976525658,-5.519384853504778,2249.4676999999997,143.37474976525658,-5.519384853504778,10474.564666666667,16311.052666666665,,
BIH,1993,2281.8992,3904482.0,12.90060043334961,50.4988898996284,44.065,7.32132201959301,0,none,6.0894648926224315,1.0,1.0,116.29909673095895,111.70949861200666,2150.9197,-1.493701589972074,2183.5352,-9.54506811703748,2413.9482,,2205.4513666666667,68.18464729015807,-1.6497682714623743,2257.575575,118.18275309125748,-1.6497682714623743,10474.564666666667,16311.052666666665,,
BIH,1994,2657.814,3725412.0,12.90060043334961,52.2476003732004,43.359,7.32132201959301,0,none,16.473768867616933,1.0,1.0,116.29909673095895,111.70949861200666,2281.8992,6.0894648926224315,2150.9197,-1.493701589972074,2183.5352,-9.54506811703748,2363.5443,263.12525460059913,7.023177390089097,2337.62326,206.18809789963137,2.8811160133074525,10474.564666666667,16311.052666666665,,
BIH,1995,3090.391,3715564.0,12.90060043334961,51.7620927654576,42.556,7.32132201959301,0,none,16.27566865100418,1.0,1.0,116.29909673095895,111.70949861200666,2657.814,16.473768867616933,2281.8992,6.0894648926224315,2150.9197,-1.493701589972074,2676.7014,404.5766899808745,12.946300803747848,2472.91182,399.80399211557665,5.560026540846798,10474.564666666667,16311.052666666665,,
BIH,1996,4569.0015,3875246.0,-11.716699600219728,49.2110796536367,41.912,7.32132201959301,0,none,47.84541826584403,1.0,1.0,116.29909673095895,111.70949861200666,3090.391,16.27566865100418,2657.814,16.473768867616933,2281.8992,6.0894648926224315,3439.0688333333333,1002.1684432432432,26.86495192815505,2950.00508,976.1065711743454,17.038123817423102,10474.564666666667,16311.052666666665,,
BIH,1997,6020.9854,4018227.0,5.73199987411499,47.2848051573894,41.336,7.32132201959301,0,none,31.779019989378398,1.0,1.0,116.29909673095895,111.70949861200666,4569.0015,47.84541826584403,3090.391,16.27566865100418,2657.814,16.473768867616933,4560.1259666666665,1465.3173600441671,31.966702302075532,3724.0182199999995,1549.8416959477836,23.692668133293196,10474.564666666667,16311.052666666665,,
BIH,1998,6899.3257,4089356.0,-0.2790000140666961,46.2174141257539,40.68,7.32132201959301,0,none,14.587982558469603,1.0,1.0,116.29909673095895,111.70949861200666,6020.9854,31.779019989378398,4569.0015,47.84541826584403,3090.391,16.27566865100418,5829.770866666667,1176.8708372607555,31.404140271230677,4647.50352,1826.6623906808113,25.39237166646263,10474.564666666667,16311.052666666665,,
BIH,1999,7481.335,4130305.0,2.8410000801086426,45.3733337416157,40.077,7.32132201959301,0,none,8.435741771112504,1.0,1.0,116.29909673095895,111.70949861200666,6899.3257,14.587982558469603,6020.9854,31.779019989378398,4569.0015,47.84541826584403,6800.548699999999,735.168627154207,18.2675814396535,5612.20772,1786.4243240103892,23.784766247161745,10474.564666666667,16311.052666666665,,
BIH,2000,7830.534,4159771.0,4.9730000495910645,44.6051488524289,39.373,7.32132201959301,0,none,4.667602774103807,1.0,1.0,116.29909673095895,111.70949861200666,7481.335,8.435741771112504,6899.3257,14.587982558469603,6020.9854,31.779019989378398,7403.731566666666,470.4295315412023,9.230442367895305,6560.236319999999,1306.9877815841646,21.46315307178167,10474.564666666667,16311.052666666665,,
BIH,2001,7982.552,4179438.0,4.572999954223633,43.9829443434668,38.683,7.32132201959301,0,none,1.9413490829616409,1.0,1.0,116.29909673095895,111.70949861200666,7830.534,4.667602774103807,7481.335,8.435741771112504,6899.3257,14.587982558469603,7764.807,256.9915352088707,5.014897876059318,7242.94642,800.0575958680361,12.28233923520519,10474.564666666667,16311.052666666665,,
BIH,2002,8366.727,4188002.0,0.3129999935626983,43.5314406704437,38.034,7.32132201959301,0,none,4.812683963724895,1.0,1.0,116.29909673095895,111.70949861200666,7982.552,1.9413490829616409,7830.534,4.667602774103807,7481.335,8.435741771112504,8059.937666666668,276.34605002848514,3.8072119402634477,7712.0947400000005,554.4280732466914,6.88907203007449,10474.564666666667,16311.052666666665,,
BIH,2003,8709.993,4178523.0,0.546999990940094,43.3111579761834,37.348,9.32753797012934,0,none,4.102751290916973,1.0,1.0,116.29909673095895,111.70949861200666,8366.727,4.812683963724895,7982.552,1.9413490829616409,7830.534,4.667602774103807,8353.090666666667,363.9121656531228,3.618928112534503,8074.2282000000005,476.72480643627233,4.792025776563963,10474.564666666667,16311.052666666665,,
BIH,2004,9344.869,4140987.0,0.2820000052452087,43.4069313452312,36.743,7.94786969790635,0,none,7.289052930352535,1.0,1.0,116.29909673095895,111.70949861200666,8709.993,4.102751290916973,8366.727,4.812683963724895,7982.552,1.9413490829616409,8807.196333333333,496.262842704696,5.401496061664801,8446.935000000001,607.7664161653737,4.56268800841197,10474.564666666667,16311.052666666665,,
BIH,2005,9814.511,4096493.0,3.5820000171661377,43.5749208785894,36.067,3.22395521222414,0,none,5.025667026471958,1.0,1.0,116.29909673095895,111.70949861200666,9344.869,7.289052930352535,8709.993,4.102751290916973,8366.727,4.812683963724895,9289.791000000001,554.3150662249877,5.472490415913822,8843.7304,738.3429152743346,4.6343008588856005,10474.564666666667,16311.052666666665,,
BIH,2006,10430.455,4063272.0,6.08330774307251,43.508435103423,35.498,0.198551451909391,0,none,6.27585011622076,1.0,1.0,116.29909673095895,111.70949861200666,9814.511,5.025667026471958,9344.869,7.289052930352535,8709.993,4.102751290916973,9863.278333333334,544.4335868123342,6.196856691015085,9333.311,830.3947769404654,5.501201065537424,10474.564666666667,16311.052666666665,,
BIH,2007,11178.728,4013424.0,1.5472332239151,43.4597776090615,36.521,0.919932443791068,0,none,7.173924819195321,1.0,1.0,116.29909673095895,111.70949861200666,10430.455,6.27585011622076,9814.511,5.025667026471958,9344.869,7.289052930352535,10474.564666666667,683.1773216320479,6.1584806539626795,9895.7112,954.9910068048853,5.9734492366315095,10474.564666666667,16311.052666666665,,
BIH,2008,11983.77,3947544.0,7.399293899536133,43.603660497447,39.35,-0.334494227707476,1,recession_2008,7.201552806365807,1.0,1.0,116.29909673095895,111.70949861200666,11178.728,7.173924819195321,10430.455,6.27585011622076,9814.511,5.025667026471958,11197.651,776.8303754700909,6.883775913927296,10550.4666,1055.7663124021872,6.593209539721276,10474.564666666667,16311.052666666665,14.408286944240228,
BIH,2009,11826.699,3879794.0,-0.3901341557502746,43.8935442499965,38.962,7.73269234983553,1,recession_2008,-1.3106977186644886,1.0,1.0,116.29909673095895,111.70949861200666,11983.77,7.201552806365807,11178.728,7.173924819195321,10430.455,6.27585011622076,11663.065666666667,426.7376902434714,4.354926635632213,11046.8326,922.2225275817739,4.873259409917871,10474.564666666667,16311.052666666665,12.908740137298944,
BIH,2010,12142.912,3811472.0,2.207582950592041,44.2789557480719,37.183,6.39214485485004,0,none,2.6737215515504342,1.0,1.0,116.29909673095895,111.70949861200666,11826.699,-1.3106977186644886,11983.77,7.201552806365807,11178.728,7.173924819195321,11984.460333333334,158.10763031027287,2.854858879750584,11512.5128,707.1882428736488,4.402870314933567,10474.564666666667,16311.052666666665,15.927605455933982,
BIH,2011,12487.701,3741798.0,3.6578993797302246,44.6457515662745,36.868,4.88042163230984,0,none,2.8394259960049073,1.0,1.0,116.29909673095895,111.70949861200666,12142.912,2.6737215515504342,11826.699,-1.3106977186644886,11983.77,7.201552806365807,12152.437333333333,330.6039321942926,1.400816609630284,11923.962,483.25758281947554,3.7155854908903962,10474.564666666667,16311.052666666665,19.21928402179577,
BIH,2012,12626.979,3670113.0,2.0584750175476074,44.9181494324675,36.484,6.48156391846798,0,none,1.115321387019108,1.0,1.0,116.29909673095895,111.70949861200666,12487.701,2.8394259960049073,12142.912,2.6737215515504342,11826.699,-1.3106977186644886,12419.197333333332,249.19827323303642,2.20948964485815,12213.6122,336.7211610304952,2.503864804455154,10474.564666666667,16311.052666666665,20.54896219394192,
BIH,2013,13135.772,3610859.0,-0.0905578434467315,45.1363153299881,36.517,7.2764764654592,0,none,4.029411944060435,1.0,1.0,116.29909673095895,111.70949861200666,12626.979,1.115321387019108,12487.701,2.8394259960049073,12142.912,2.6737215515504342,12750.150666666668,341.1413927718607,2.6613864423614833,12444.0126,496.4005689403741,1.8694366319940792,10474.564666666667,16311.052666666665,25.406376475025503,
BIH,2014,13458.908,3564829.0,-0.9228751063346864,45.4739107599981,36.288,5.58529714833356,0,none,2.4599696157941775,1.0,1.0,116.29909673095895,111.70949861200666,13135.772,4.029411944060435,12626.979,1.115321387019108,12487.701,2.8394259960049073,13073.886333333334,419.402959055275,2.5349009822912403,12770.454399999999,524.8260301369688,2.623570098885813,10474.564666666667,16311.052666666665,28.491335232579583,
BIH,2015,14220.149,3518541.0,-1.0146334171295166,46.0547616991884,36.054,5.58529714833356,0,none,5.65603836507389,1.0,1.0,116.29909673095895,111.70949861200666,13458.908,2.4599696157941775,13135.772,4.029411944060435,12626.979,1.115321387019108,13604.943,556.743240148436,4.048473308309501,13185.901800000001,697.6015528715056,3.2200334615905035,10474.564666666667,16311.052666666665,35.75885444913,
BIH,2016,14873.703,3473003.0,-1.058648705482483,46.8155055302009,37.015,5.58529714833356,0,none,4.595971533069032,1.0,1.0,116.29909673095895,111.70949861200666,14220.149,5.65603836507389,13458.908,2.4599696157941775,13135.772,4.029411944060435,14184.253333333332,708.0802194457236,4.2373265046457,13663.1022,890.1094217952876,3.571342569003329,10474.564666666667,16311.052666666665,41.99829275323263,
BIH,2017,15554.724,3428682.0,0.81,47.7135237832645,39.266,5.58529714833356,0,none,4.578691668107138,1.0,1.0,116.29909673095895,111.70949861200666,14873.703,4.595971533069032,14220.149,5.65603836507389,13458.908,2.4599696157941775,14882.858666666667,667.3346067231151,4.94356718875002,14248.651199999998,994.9274750863742,4.264016625220934,10474.564666666667,16311.052666666665,48.49995675237926,
BIH,2018,16349.067,3387000.0,1.27,48.7981270859519,40.089,5.58529714833356,0,none,5.106763707282735,1.0,1.0,116.29909673095895,111.70949861200666,15554.724,4.578691668107138,14873.703,4.595971533069032,14220.149,5.65603836507389,15592.498,738.406994435286,4.760475636152968,14891.310199999998,1125.5794274971252,4.4794869778653945,10474.564666666667,16311.052666666665,56.08349864914034,
BIH,2019,17029.367,3345533.0,0.6169999837875366,49.9919523868234,41.139,5.58529714833356,0,none,4.161093718681319,1.0,1.0,116.29909673095895,111.70949861200666,16349.067,5.106763707282735,15554.724,4.578691668107138,14873.703,4.595971533069032,16311.052666666665,738.0561032308289,4.615516364690397,15605.401999999998,1122.2289777207072,4.819711798442823,10474.564666666667,16311.052666666665,62.578279307327755,
BIH,2020,16747.105,3299349.0,-1.0512960076351914,51.07123773277,39.936,5.58529714833356,1,covid_2020,-1.6575014209277317,1.0,1.0,116.29909673095895,111.70949861200666,17029.367,4.161093718681319,16349.067,5.106763707282735,15554.724,4.578691668107138,16708.512999999995,341.7879888877593,2.5367853350121075,16110.793199999996,886.7144487879227,3.3570038412424994,10474.564666666667,16311.052666666665,59.88354201768893,2.6733549467622852
BIH,2021,18286.738,3244907.0,1.98163900587616,51.882555145011,40.608,5.58529714833356,1,covid_2020,9.193427759603834,1.0,1.0,116.29909673095895,111.70949861200666,16747.105,-1.6575014209277317,17029.367,4.161093718681319,16349.067,5.106763707282735,17354.403333333332,819.6669489263724,3.899006685785807,16793.4002,1002.4510065613072,4.276495086549459,10474.564666666667,16311.052666666665,74.58231995258102,12.112555662154504
BIH,2022,19298.197,3204802.0,14.0208440826771,52.6245907931921,42.656,5.58529714833356,0,none,5.5311067506955025,1.0,1.0,116.29909673095895,111.70949861200666,18286.738,9.193427759603834,16747.105,-1.6575014209277317,17029.367,4.161093718681319,18110.68,1284.626370832752,4.355677696457202,17542.0948,1220.307578309781,4.466978103067133,10474.564666666667,16311.052666666665,84.23865443699903,18.31362079676118
BIH,2023,19805.0,3185073.0,6.098,53.5210215348666,44.155,5.58529714833356,0,none,2.626167615554964,1.0,1.0,116.29909673095895,111.70949861200666,19298.197,5.5311067506955025,18286.738,9.193427759603834,16747.105,-1.6575014209277317,19129.978333333333,772.9831919403217,5.783567375284767,18233.2814,1347.7140252328695,3.970858884721577,10474.564666666667,16311.052666666665,89.07707031515773,21.420734790916228
BIH,2024,20527.693,3164253.0,1.69212733599721,54.4832427940866,43.977,5.58529714833356,0,none,3.649043170916433,1.0,1.0,116.29909673095895,111.70949861200666,19805.0,2.626167615554964,19298.197,5.5311067506955025,18286.738,9.193427759603834,19876.963333333333,617.8989759760431,3.9354391790556336,18932.946600000003,1469.0634876060935,3.8684487751686008,10474.564666666667,16311.052666666665,95.97657423726184,25.851429821880707
BLR,1990,12351.636,10189348.0,4.599999904632568,50.8560481976729,58.736,-89.2993914330492,0,none,,1.0,1.0,103.67037802410704,126.89934884349152,,,,,,,12351.636,,,12351.636,,,18316.451666666664,26222.08766666667,,
BLR,1991,12197.788,10194050.0,94.1999969482422,51.3523505228416,58.736,-89.2993914330492,0,none,-1.2455677936105025,1.0,1.0,103.67037802410704,126.89934884349152,12351.636,,,,,,12274.712,108.78696407198728,-1.2455677936105025,12274.712,108.78696407198728,-1.2455677936105025,18316.451666666664,26222.08766666667,,
BLR,1992,11002.602,10216470.0,970.7000122070312,51.7546417390139,57.308,-89.2993914330492,0,none,-9.798383116676558,1.0,1.0,103.67037802410704,126.89934884349152,12197.788,-1.2455677936105025,12351.636,,,,11850.675333333333,738.4704366522277,-5.52197545514353,11850.675333333333,738.4704366522277,-5.52197545514353,18316.451666666664,26222.08766666667,,
BLR,1993,10143.984,10239050.0,1190.3160400390625,52.0773931872809,54.103,-85.1883272272899,0,none,-7.803772234967699,1.0,1.0,103.67037802410704,126.89934884349152,11002.602,-9.798383116676558,12197.788,-1.2455677936105025,12351.636,,11114.791333333334,1031.4880282821175,-6.282574381751587,11424.0025,1044.8721854968662,-6.282574381751587,18316.451666666664,26222.08766666667,,
BLR,1994,8967.73,10226955.0,2220.89697265625,52.1939644492264,51.757,-87.8528574130947,0,none,-11.595582169687969,1.0,1.0,103.67037802410704,126.89934884349152,10143.984,-7.803772234967699,11002.602,-9.798383116676558,12197.788,-1.2455677936105025,10038.105333333335,1021.5594613811404,-9.73257917377741,10932.748000000001,1423.1912492247827,-7.610826328735682,18316.451666666664,26222.08766666667,,
BLR,1995,8061.196,10193831.0,685.1851196289062,52.1380876905489,49.086,-63.887258292669,0,none,-10.108845828319978,1.0,1.0,103.67037802410704,126.89934884349152,8967.73,-11.595582169687969,10143.984,-7.803772234967699,11002.602,-9.798383116676558,9057.636666666667,1044.300660619018,-9.836066744325215,10074.66,1631.9379569180921,-8.110430228652541,18316.451666666664,26222.08766666667,,
BLR,1996,8314.856,10159569.0,51.65095520019531,51.7260618811785,44.866,5.60715844634081,0,none,3.1466794753532756,1.0,1.0,103.67037802410704,126.89934884349152,8061.196,-10.108845828319978,8967.73,-11.595582169687969,10143.984,-7.803772234967699,8447.927333333333,467.68788535230595,-6.1859161742182245,9298.0736,1247.6669639398153,-7.231980774859785,18316.451666666664,26222.08766666667,,
BLR,1997,9301.327,10117433.0,64.07463836669922,51.0541836795024,48.748,-23.2156560031963,0,none,11.863957716164887,1.0,1.0,103.67037802410704,126.89934884349152,8314.856,3.1466794753532756,8061.196,-10.108845828319978,8967.73,-11.595582169687969,8559.126333333334,655.1581649497408,1.6339304543993947,8957.8186,828.012319459557,-2.8995126082914973,18316.451666666664,26222.08766666667,,
BLR,1998,10128.156,10071963.0,73.2701416015625,49.938547597476,50.398,-28.0828261296058,0,none,8.889366001216835,1.0,1.0,103.67037802410704,126.89934884349152,9301.327,11.863957716164887,8314.856,3.1466794753532756,8061.196,-10.108845828319978,9248.113,907.8204777636278,7.9666677309116665,8954.653,822.354663948588,0.43911503894541004,18316.451666666664,26222.08766666667,,
BLR,1999,10519.749,10026738.0,294.63897705078125,48.4850486294947,51.189,-63.761025488483,0,none,3.866380020212956,1.0,1.0,103.67037802410704,126.89934884349152,10128.156,8.889366001216835,9301.327,11.863957716164887,8314.856,3.1466794753532756,9983.077333333333,622.0320788852572,8.20656791253156,9265.0568,1080.8180535232073,3.531507476925595,18316.451666666664,26222.08766666667,,
BLR,2000,11182.455,9979610.0,167.57691955566406,47.3611141053723,52.069,-41.2295491112523,0,none,6.299636997042413,1.0,1.0,103.67037802410704,126.89934884349152,10519.749,3.866380020212956,10128.156,8.889366001216835,9301.327,11.863957716164887,10610.12,532.9275594121418,6.351794339490735,9889.3086,1112.5819230350157,6.813204041998074,18316.451666666664,26222.08766666667,,
BLR,2001,11771.087,9928549.0,60.8454704284668,46.4101268689929,52.881,-18.1401862241537,0,none,5.263888832997754,1.0,1.0,103.67037802410704,126.89934884349152,11182.455,6.299636997042413,10519.749,3.866380020212956,10128.156,8.889366001216835,11157.763666666666,626.0342993936648,5.143301950084374,10580.5548,951.8976512531121,7.236645913526969,18316.451666666664,26222.08766666667,,
BLR,2002,12443.933,9865548.0,42.650089263916016,45.5515914477957,53.584,-5.52846897733011,0,none,5.716090621027625,1.0,1.0,103.67037802410704,126.89934884349152,11771.087,5.263888832997754,11182.455,6.299636997042413,10519.749,3.866380020212956,11799.158333333333,631.2073240523424,5.759872150355931,11209.076000000001,933.4072813541735,6.007072494499516,18316.451666666664,26222.08766666667,,
BLR,2003,13413.927,9796749.0,28.49176406860352,44.7678320797894,54.224,-5.13471714620616,0,none,7.794914999944136,1.0,1.0,103.67037802410704,126.89934884349152,12443.933,5.716090621027625,11771.087,5.263888832997754,11182.455,6.299636997042413,12542.982333333333,825.8867320797211,6.258298151323172,11866.2302,1120.1248015793547,5.788182294244977,18316.451666666664,26222.08766666667,,
BLR,2004,15052.118,9730146.0,18.24140167236328,44.0220568024534,54.829,-4.70086264766037,0,none,12.212613055073284,1.0,1.0,103.67037802410704,126.89934884349152,13413.927,7.794914999944136,12443.933,5.716090621027625,11771.087,5.263888832997754,13636.659333333335,1318.2808948742024,8.574539558681682,12772.704000000002,1520.4533851992926,7.4574289012170425,18316.451666666664,26222.08766666667,,
BLR,2005,16579.873,9663915.0,10.373010635375977,43.3371234549297,55.439,-6.39967134874553,0,none,10.149767627386396,1.0,1.0,103.67037802410704,126.89934884349152,15052.118,12.212613055073284,13413.927,7.794914999944136,12443.933,5.716090621027625,15015.306000000002,1583.2939907790362,10.052431894134605,13852.1876,1961.2708689438555,8.227455027285838,18316.451666666664,26222.08766666667,,
BLR,2006,18349.871,9604924.0,6.958395957946777,42.7725595063791,56.115,-1.72187168837492,0,none,10.675582376294447,1.0,1.0,103.67037802410704,126.89934884349152,16579.873,10.149767627386396,15052.118,12.212613055073284,13413.927,7.794914999944136,16660.620666666666,1650.358703890265,11.012654352918043,15167.944400000002,2378.4674772348217,9.309793735945178,18316.451666666664,26222.08766666667,,
BLR,2007,20019.611,9560953.0,8.294512748718262,42.2146504270551,56.816,-3.8075656431765,0,none,9.099464513946721,1.0,1.0,103.67037802410704,126.89934884349152,18349.871,10.675582376294447,16579.873,10.149767627386396,15052.118,12.212613055073284,18316.451666666664,1720.1125009839861,9.97493817254252,16683.079999999998,2610.9711516667458,9.986468514528998,18316.451666666664,26222.08766666667,,
BLR,2008,22137.947,9527985.0,14.733747482299805,41.4849556930776,57.655,-10.4472953481541,1,recession_2008,10.581304501870692,1.0,1.0,103.67037802410704,126.89934884349152,20019.611,9.099464513946721,18349.871,10.675582376294447,16579.873,10.149767627386396,20169.143,1898.459852014808,10.11878379737062,18427.884,2789.049527954992,10.543746414914308,18316.451666666664,26222.08766666667,20.863731703493173,
BLR,2009,22236.838,9504583.0,12.834598541259766,40.8605571950076,58.528,2.2115757548072,1,recession_2008,0.4467035719256218,1.0,1.0,103.67037802410704,126.89934884349152,22137.947,10.581304501870692,20019.611,9.099464513946721,18349.871,10.675582376294447,21464.79866666667,1252.5455685860086,6.709157529247679,19864.828,2444.559432148451,8.190564518284775,18316.451666666664,26222.08766666667,21.403634310175267,
BLR,2010,24012.613,9483836.0,7.66184663772583,40.4368187756197,59.024,-1.90734443709477,0,none,7.9857352021002415,1.0,1.0,103.67037802410704,126.89934884349152,22236.838,0.4467035719256218,22137.947,10.581304501870692,20019.611,9.099464513946721,22795.799333333332,1054.950938200675,6.337914425298852,21351.375999999997,2194.7408469967368,7.757758033227544,18316.451666666664,26222.08766666667,31.09860707191197,
BLR,2011,25404.756,9461643.0,53.17464447021485,40.3467683870549,59.486,-33.4890247376893,0,none,5.79754897977991,1.0,1.0,103.67037802410704,126.89934884349152,24012.613,7.9857352021002415,22236.838,0.4467035719256218,22137.947,10.581304501870692,23884.735666666664,1587.825737594185,4.743329251268591,22762.353,2045.3683182151935,6.782151353924637,18316.451666666664,26222.08766666667,38.69911302871529,
BLR,2012,25879.133,9446836.0,59.499305725097656,40.8631225663151,59.871,-31.813210346091,0,none,1.8672763477830756,1.0,1.0,103.67037802410704,126.89934884349152,25404.756,5.79754897977991,24012.613,7.9857352021002415,22236.838,0.4467035719256218,25098.834000000003,970.1368100238344,5.216853509887742,23934.257400000002,1736.3043011503617,5.335713720691908,18316.451666666664,26222.08766666667,41.289008760885395,
BLR,2013,26147.625,9443211.0,18.331867218017575,41.6902824364542,60.146,-1.75623800416066,0,none,1.0374845246940767,1.0,1.0,103.67037802410704,126.89934884349152,25879.133,1.8672763477830756,25404.756,5.79754897977991,24012.613,7.9857352021002415,25810.504666666664,376.1595059181345,2.900769950752354,24736.193000000003,1621.4015581910735,3.4269497252565855,18316.451666666664,26222.08766666667,42.754860361873234,
BLR,2014,26564.436,9448515.0,18.094615936279297,42.7175640732647,60.351,0.464553801650014,0,none,1.5940682949216356,1.0,1.0,103.67037802410704,126.89934884349152,26147.625,1.0374845246940767,25879.133,1.8672763477830756,25404.756,5.79754897977991,26197.06466666667,345.3161753126939,1.4996097224662626,25601.712600000003,983.0880190401247,3.6564226698557873,18316.451666666664,26222.08766666667,45.0304703303615,
BLR,2015,25513.213,9461076.0,13.476086616516112,43.8491045346394,60.49,0.464553801650014,0,none,-3.9572569882530217,1.0,1.0,103.67037802410704,126.89934884349152,26564.436,1.5940682949216356,26147.625,1.0374845246940767,25879.133,1.8672763477830756,26075.091333333334,529.3517720123207,-0.4419013895457698,25901.8326,473.83614815697183,1.2678242317851351,18316.451666666664,26222.08766666667,39.291241908117044,
BLR,2016,24846.83,9469379.0,11.802736282348633,44.9447620155531,60.62,0.464553801650014,0,none,-2.6119132858726912,1.0,1.0,103.67037802410704,126.89934884349152,25513.213,-3.9572569882530217,26564.436,1.5940682949216356,26147.625,1.0374845246940767,25641.493000000002,865.9586662244545,-1.6583673264013592,25790.2474,652.259886211957,-0.414068221345385,18316.451666666664,26222.08766666667,35.65307545466187,
