country_code,year,gdp_per_capita,population,employment_rate,inflation_ccpi,inflation_fcpi,inflation_ecpi,inflation_ppi,inflation_def,ccpi_lag1,fcpi_lag1,ecpi_lag1,ppi_lag1,def_lag1,gdp_lag1
OWID_WRL,2014,17500.176,6224743.5,58.090103,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,17122.045
OWID_WRL,2015,17868.092,6224743.5,57.943,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,17500.176
OWID_WRL,2016,18232.727,6224743.5,57.813416,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,17868.092
OWID_WRL,2017,18714.94,6224743.5,57.682903,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,18232.727
OWID_WRL,2018,19189.02,6224743.5,57.640923,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,18714.94
OWID_WRL,2019,19552.084,6224743.5,57.618633,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,19189.02
OWID_WRL,2020,18811.494,6224743.5,55.715626,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,19552.084
OWID_WRL,2021,19866.768,6224743.5,56.733776,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,18811.494
OWID_WRL,2022,20409.441,6224743.5,57.557167,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,19866.768
OWID_WRL,2023,20918.305,6224743.5,58.23077,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,20409.441
OWID_WRL,2024,21405.117,6224743.5,58.194542,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,2.94953796585083,4.759559429263308,3.875,3.436629295349121,4.19131435411055,20918.305
PAK,1991,3252.351,120060406.0,49.384,2.94953796585083,10.600000381469727,17.700000762939453,8.610610008239746,12.993868651431209,2.94953796585083,8.600000381469727,10.199999809265137,8.610610008239746,7.092945679272446,3199.7297
PAK,1992,3404.1213,123546848.0,49.388,2.94953796585083,10.800000190734863,5.800000190734863,8.610610008239746,10.196738436538782,2.94953796585083,10.600000381469727,17.700000762939453,8.610610008239746,12.993868651431209,3252.351
PAK,1993,3369.238,127020117.0,48.907,2.94953796585083,10.5,10.100000381469727,8.610610008239746,8.318411628396879,2.94953796585083,10.800000190734863,5.800000190734863,8.610610008239746,10.196738436538782,3404.1213
PAK,1994,3395.5044,130748083.0,48.855,2.94953796585083,14.199999809265137,10.5,8.610610008239746,12.22316761881609,2.94953796585083,10.5,10.100000381469727,8.610610008239746,8.318411628396879,3369.238
PAK,1995,3462.4734,134582253.0,48.065,2.94953796585083,14.399999618530273,11.800000190734863,8.610610008239746,13.766436323462521,2.94953796585083,14.199999809265137,10.5,8.610610008239746,12.22316761881609,3395.5044
