"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Spain","ESP","Age dependency ratio (% of working-age population)","SP.POP.DPND","55.2917649424786","55.6178188268742","55.982512345265","56.0698805109846","56.2406301427634","56.9028445193636","57.7010535908758","58.3164927320245","58.8668811462434","59.3955723555397","59.9196309354641","60.3099825307527","60.4976835661579","60.5929818433591","60.4733513008435","60.338455975541","60.3688867475491","60.3455693929447","60.1223144147271","59.622922250837","59.0313084272903","58.1628409991546","57.0867411653313","56.0941344564138","55.0777173521215","54.1146302866605","53.2612837410973","52.4730409938649","51.6933258314141","50.8816104560485","50.0017482756329","49.1087370118976","48.2956748236508","47.5721965199723","46.9278531933622","46.372558076106","45.9755642805361","45.7646000804341","45.6744280848841","45.641773652292","45.6955141735045","45.9226479881846","45.9697413251327","45.6859025843891","45.2206844125812","45.0360312903004","45.0937823233074","44.9846416971974","45.1988178744217","45.8498278241454","46.6577070829496","47.4440422369686","48.1844300113021","49.0823130564992","49.9405636720981","50.463152001926","50.7968795026243","51.0879864250854","51.21278722932","51.1273134809275","50.9641870731648","50.8789437442103","51.0206958838906","51.3142228402432","51.6695519755033","",
"Estonia","EST","Age dependency ratio (% of working-age population)","SP.POP.DPND","51.1562507407865","51.6745676927477","51.7417112436709","51.6291445289869","51.4172027763089","51.2477743351045","51.0243155937637","50.8310909791607","50.9400203413123","51.0604275847045","51.1204519141239","51.3327508421394","51.5834138864941","51.6446346598557","51.5604160254437","51.4508255692841","51.4007643783694","51.4805328832057","51.61348937129","51.7472804350477","51.8042190589328","51.6570840214488","51.3614227688677","51.1609500002505","50.9100611543606","50.4827658164988","50.279446259284","50.3537944882645","50.6039489302289","50.9680692623689","51.2280495479563","51.364038251239","51.572983052121","51.8091067500495","51.9381407312908","52.0036904936988","51.9303709841179","51.6917077273584","51.0915854885457","49.6332476232401","48.421687860633","48.0163401619941","47.6967192664794","47.3627853923005","47.056334851152","46.9051008933964","47.1420674043386","47.5473865973765","47.7747962016587","48.0785512099696","48.5361413122296","49.2637674640879","50.2723815864367","51.3710712915726","52.5479096603793","53.6171783124623","54.6487232979755","55.6249645604551","56.3461436115168","57.0635499327664","57.8244931778738","58.2662361985623","58.3861937450535","58.4343478723355","58.5663479181206","",
"Ethiopia","ETH","Age dependency ratio (% of working-age population)","SP.POP.DPND","82.0075111424475","81.7309337927937","81.5093543247946","81.5357828869668","81.8698004988432","82.6873482684816","83.7879181930652","84.9297451382299","86.1750552048182","87.3884981660236","88.6118518916132","89.9573069229017","91.3026375824599","92.4075678763378","93.1282578838801","93.6669700593597","94.3617418994778","95.0394915407528","95.5621379469745","96.0215448983728","96.4538911989877","96.8476124373923","97.0481929651436","96.6837770200469","95.8751588248195","95.2267846196589","94.8057473066591","94.8086836877424","95.1171465434969","95.4757038632148","95.886756053368","95.8232624599868","95.8926378892905","96.4787220417645","97.0730362422405","97.6212396687544","98.243007722384","99.0924680813357","100.047919167455","100.869433256194","101.46430009787","101.754115332976","101.674390682263","101.340739685498","100.865326232135","100.274720261847","99.5005779580924","98.4515480078218","97.173034670864","95.6889158629572","93.9987555506378","92.165961714092","90.2361319500354","88.2761548188989","86.3346598583257","84.4571795095968","82.662242576724","80.9854260551296","79.5179195732953","78.2497670217938","77.0532101922889","75.927506543307","74.9175852176508","74.0248657156642","73.2798951679715","",
"European Union","EUU","Age dependency ratio (% of working-age population)","SP.POP.DPND","55.2093107925447","55.6159551095594","55.6971716768326","55.6736285455077","55.7432064655993","55.8960670190683","56.0914399870373","56.3585207844734","56.5909659507556","56.6791093378018","56.7190981225789","56.7411854447249","56.7158984189571","56.6442454114195","56.5721314932603","56.5090876979582","56.3698992438253","56.2076180030302","55.9619396954878","55.5555733872739","54.9234317086811","53.9704118183397","52.8051582964721","51.5668255341039","50.5676165551945","50.0653654849953","49.8225829798439","49.6213805069708","49.4843564955441","49.3345856518508","49.1855692006096","49.0170462367522","48.853165015381","48.7781811226478","48.8032729783126","48.727121693268","48.5526000744156","48.4743995766613","48.4132231767307","48.4013540071418","48.441819028179","48.4775598736818","48.4883207070556","48.4519782067719","48.4641990840755","48.5701400778362","48.7120432010794","48.8099380005797","48.9649990645557","49.2663889708787","49.5887720951522","50.0143103546671","50.612749698903","51.2642219662949","51.9661444030286","52.6272054825201","53.2447139503477","53.8885868818956","54.4879451331741","55.0620558377076","55.6024414925754","56.0988116931309","56.5156881434104","56.8976123285523","57.3787464951009","",
"Fragile and conflict affected situations","FCS","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.4466278264997","77.9716761112303","78.4480780019926","79.0002926136062","79.5149287482876","80.0297585290809","80.5426791414502","81.0049977003201","81.4898971696605","81.950520787519","82.3767626628555","82.8501378928427","83.3951341549834","83.9242216828317","84.3785868648106","84.8025041459982","85.2650820449565","85.7032530968122","86.0325148224898","86.3413112901848","86.6084909225369","86.8243245516417","87.0099460367213","87.1770402163004","87.3387035199397","87.4421703219567","87.5166205237711","87.6058478780108","87.6422142702036","87.6418674234175","87.6700012550726","87.497156625684","87.3462205391868","87.3682403535029","87.1377459871788","86.7331895536373","86.6156068781071","86.5664439271723","86.2806870170008","85.8889213150485","85.5924081158798","85.3518261820465","85.1932394092665","85.0734046536636","84.896585979815","84.7031308431179","84.478206614598","84.1800079273004","83.908330784329","83.6780537926262","83.4068738994467","83.1467708885571","82.9711059522421","82.8367704135773","82.6885035304103","82.4565112862675","82.0529486614823","81.5547357072289","81.005255118657","80.3989762262862","79.7130285026348","78.9620725497717","78.249386398299","77.4600200051021","76.5874634110946","",
"Finland","FIN","Age dependency ratio (% of working-age population)","SP.POP.DPND","60.5333407747695","59.2663189778405","57.727978907061","56.3357446264339","55.2312970023603","54.2918586976513","53.5277537587055","52.8218371563598","52.1117753682155","51.5575193102239","50.9871528526672","50.2189385421729","49.476856759012","48.9403428759664","48.5928961012918","48.4209342494606","48.3416633654167","48.3105114862435","48.1710911971127","47.9253861134818","47.6722518779837","47.3475854307754","47.0718373783982","46.9276077465956","46.7867528179112","46.8311614092806","47.1187700083339","47.4274075477857","47.8841115080082","48.3306726042308","48.5924865068467","48.7791112079152","48.9515472432989","49.1799653612657","49.4863944848771","49.8031333833284","49.9917461079387","49.9787571906034","49.7408191277808","49.4884000099553","49.4102487943894","49.4306063249834","49.5099655620396","49.6410547584895","49.8539345101504","49.9152277192356","50.1492292199594","50.2936977326023","50.2258307390482","50.4784055834231","51.0950644767067","52.2256939932084","53.5920998654714","55.0282238847832","56.4163038011806","57.64433315055","58.6591199711513","59.6034639676146","60.4741377554613","61.1278822777906","61.6841512459481","62.1515551986665","62.4687883703107","62.6357187918865","62.6820794456911","",
"Fiji","FJI","Age dependency ratio (% of working-age population)","SP.POP.DPND","99.3240781765372","98.9348063349236","98.4215135035487","97.874169353833","97.2499214570682","96.7144534079273","96.0660798632942","95.1466906587388","94.094969154244","92.8620628360663","91.3970280904544","89.689973568529","87.7410289814543","85.5759530636084","83.3007639012258","81.1144761132024","79.1621024545772","77.4189335976685","75.8752963149199","74.5846782840703","73.5797428652544","72.8258469497193","72.3006580765334","71.978679484239","71.7827618309144","71.639532815557","71.5448210892199","71.4971209213052","71.4887278546533","71.4788236004914","71.2869401117229","70.8086318326213","70.1179253457179","69.2498442127444","68.207850258416","67.0514887805531","65.8278197613846","64.5354997518208","63.1878731106313","61.8509301542766","60.6572567240714","59.654981255109","58.7742866659265","57.9845204400222","57.2778929986671","56.6351400767573","56.0576370290394","55.5506275164762","55.130171082976","54.7813417544865","54.4462596251228","54.1089173253932","53.8222798336889","53.6496252452254","53.5588891901209","53.4676358994836","53.3338671524421","53.1396835397675","52.8676645838299","52.5393519946514","52.1893676158223","51.7722535409475","51.3123918957394","50.894119644834","50.5576304595912","",
"France","FRA","Age dependency ratio (% of working-age population)","SP.POP.DPND","61.3332500346397","61.522460180919","61.1454220605327","60.753599622697","60.6062096613031","60.5208876385911","60.5408707930869","60.6400132508051","60.6653186990043","60.5992016411928","60.4900523924704","60.4615543220932","60.4393346062489","60.3389335973528","60.0770527573476","59.7492052231326","59.2933402330979","58.8122174243838","58.3792820312909","57.8368716773569","56.995812673037","55.716332308412","54.4410386374157","53.3250836098833","52.328366217989","51.8927400486212","51.8422643787067","51.7033221913424","51.5821955735605","51.5834571805518","51.7927794111704","52.1717519577992","52.4882157469949","52.6875792751951","52.8489827950778","52.9621580256401","53.0229185189154","53.0784137746732","53.2192971135075","53.4589773611305","53.6919719635663","53.8263544157586","53.8550812022264","53.7782755676556","53.7305396887409","53.7054007961336","53.6094922053175","53.6180524618417","53.8644415960553","54.2446958152522","54.591548563142","55.2764053631323","56.2934642722207","57.1679224697779","58.0626367615727","58.9738911271226","59.6623497311224","60.2613491660523","60.8249786780729","61.339333625721","61.777215608517","62.0639435685389","62.3607626590078","62.6913599952639","63.003655783096","",
"Faroe Islands","FRO","Age dependency ratio (% of working-age population)","SP.POP.DPND","68.8953776106107","68.2998100618516","67.7284720556488","67.3175113464448","67.0487907171816","67.0097408564602","67.0341636041922","67.1023671562682","67.3051224944321","67.5565770862801","67.5378688381052","67.0363816840016","66.4160081570227","65.9243134628265","65.5562435500516","65.2639726250611","64.924412994532","64.3533748166938","63.5414231158912","62.701358331739","61.8738020970348","60.9874903132957","60.0630526163212","59.1399764865154","58.3581827749518","57.8280386740331","57.3919273943157","56.964237698306","56.6127592023018","56.4647156699618","56.8640336465795","57.7203071502177","58.6352657004831","59.5037067545305","60.0823782234957","60.146151586369","59.9046046596955","59.7943370265769","59.8261242889342","59.7466473231662","59.4771697455559","59.0606773764453","58.7018473195427","58.3091628213579","57.5564166856622","56.7806775814557","56.3025481826413","56.2647372331148","56.7296206618241","57.2888459058672","57.6037314158002","57.9867213434876","58.57550980199","59.375","60.5277114823654","61.1806974751137","61.4749281796814","61.9650119424182","62.19585891034","62.2372584030323","62.436265875591","62.4958077990183","61.8833138155722","60.9852071005917","60.5243071864725","",
"Micronesia, Fed. Sts.","FSM","Age dependency ratio (% of working-age population)","SP.POP.DPND","94.8461538461538","96.2215184305446","97.6057120868785","99.0121295485807","99.7279077322937","99.7477733112635","99.7324568108852","99.8515384329882","100.140748493269","100.410324752753","100.708519262867","101.374912822557","102.335932423652","103.165581838387","103.847584795684","103.73156876964","102.944980014108","102.249664122574","102.052378704141","102.222880853586","102.260197016017","102.132941534097","101.861036091333","101.43200361569","100.820087537434","100.011148023455","98.9992451202416","97.8286715474626","97.0472440944882","96.5729489317767","95.8305834853837","94.7610834170473","93.0999539382773","91.2013143561262","89.4042265015889","87.3368456832087","85.0454636624992","82.8148660214629","80.7100092482923","78.7795351219825","77.0678592875881","75.598931066277","74.3503473083602","73.2606045643218","72.102284958637","70.7856212156051","69.3492391221228","67.7506030350218","66.1698979514011","64.7569629912247","63.7457175485345","63.205988876934","62.6922612944086","62.0752199787142","61.5271134158881","61.0750585237206","60.8657178674139","60.8500822755054","60.8243953117455","60.8767323121809","60.7734566380148","60.7118175535591","60.8706881708087","60.9275875864434","60.7646189691425","",
"Gabon","GAB","Age dependency ratio (% of working-age population)","SP.POP.DPND","64.4547450597707","65.5306889646207","66.6292955599314","67.8341907387582","69.0899445321648","70.237668622569","71.3454864598431","72.4907108746328","73.6609554329552","74.6510882811775","75.5219149794828","76.542779949447","77.6918036164471","78.8798758552585","80.0241814442159","81.1191584567331","82.1874495886433","83.2344530959152","84.2722974285899","85.3082182209903","86.3346753411663","87.3520282642778","88.3427311492857","89.2876898408453","90.1548611998321","90.9104684484734","91.5400541972414","92.0454641860307","92.4392154593126","92.7071756462914","92.8209651495551","92.7596287517187","92.521836186422","92.1114688063528","91.503803066244","90.6567152525168","89.5756161538702","88.3512713370841","87.0518733945861","85.6991115539813","84.3202931618213","82.9172870579625","81.4802172687068","80.0226859545031","78.569867404925","77.1346094492287","75.7292649680193","74.3809913327021","73.1311786396409","72.0433391973509","71.1485873277447","70.4144778932692","69.7604091409621","69.1388947339571","68.6350137744804","68.3469004124975","68.2944242565074","68.4228116122644","68.6293819615364","68.8283668428129","68.9505821693099","68.9693587373809","68.8765794313179","68.6454953915487","68.2569535704085","",
"United Kingdom","GBR","Age dependency ratio (% of working-age population)","SP.POP.DPND","53.9505140771877","54.0482389222832","53.9202089776845","54.0580734327211","54.5900402389286","55.2888834028658","56.0291042661611","56.845403810066","57.6922651797838","58.4651397843359","59.1296385718243","59.6519449534309","60.0046495609534","60.1523219717184","60.0780844346666","59.7493869660106","59.1494463472092","58.4049625622044","57.6622386445546","56.9221498679676","56.1772144491518","55.3658298056407","54.3987148364994","53.3483343777443","52.5937758035132","52.3773858264967","52.3818951109306","52.3698027577027","52.8774609919399","53.5413551208912","53.8910623613847","54.3376013009481","54.777193763915","55.0512100356111","55.1221344895478","55.006767566485","54.8196264730694","54.6142994891761","54.3483866479715","53.9767159095951","53.4314858659264","52.8823327842176","52.4964301559527","52.357292952779","52.2157863407455","51.8275715627106","51.4008482871775","51.156186206586","51.1947226586789","51.4406852551869","51.738023164778","52.2814445132043","53.2297920891233","54.1548121554431","54.8438595447821","55.4015615937341","55.9245926453084","56.47995951817","57.0044449579318","57.4310213561674","57.6593808571739","57.6129608377299","57.6281923445403","57.846397332052","57.9399912449235","",
"Georgia","GEO","Age dependency ratio (% of working-age population)","SP.POP.DPND","56.6775556479087","57.7339060180877","58.4013190070209","58.7348881397895","58.8667888245262","58.7854307403022","59.305964805467","60.5370846757177","61.5612646246657","62.2006465287638","61.9456274012363","60.9731472906585","59.9035019609125","58.8340959616267","57.7549874647544","56.6714369712902","55.6500768680146","54.6752460171681","53.7835860666343","53.0177855284868","52.4068977962625","51.9378527128724","51.5345087253762","51.3219414008432","51.3329290979417","51.4133569382608","51.5023188276049","51.608808045063","51.768638283003","52.011422137084","52.5260655302916","53.2630556772206","53.9970505622859","54.7118908048005","55.2550737209234","55.5163346972709","55.5255432851883","55.3042274299171","54.8723808578403","54.1958853817776","53.3929528793645","52.6532541516572","52.0905345263517","51.8912336913573","51.6511823672057","51.1318422314324","50.5376973981808","49.7798016624101","48.9161113273738","48.1706968890291","47.7221569874268","47.6237559950389","47.8575206844895","48.3975588463877","49.325960072298","50.5208240737897","51.7515422454964","52.905572681768","53.9980916306557","55.0571018914481","55.9766272791797","56.6470045343285","56.9467002951653","57.1296262620538","57.3228523922316","",
"Ghana","GHA","Age dependency ratio (% of working-age population)","SP.POP.DPND","93.5217394567826","95.6844424591873","98.1375161246855","100.240190788334","101.879542345382","103.165237033232","104.213806176347","105.067313210644","105.77659364228","106.331044877043","106.578239956526","106.352673017781","105.819418954376","105.130275001541","104.324548517396","103.483226577348","102.012534222768","100.089832448456","98.3749704821458","96.8767114078693","95.4762232153088","94.1327907646138","93.0145118642883","92.0666200964355","91.6126654252281","91.7173890833646","92.0916551124609","92.4362836550524","92.4242276838759","92.1660652038456","91.8552673984128","91.648074420294","91.2775588108421","90.5351804870698","89.5214427960128","88.6102671349091","87.8801646872639","86.8456047745877","85.5145462560987","84.2689579944621","83.1799875094507","82.0317898789696","80.8269838475642","79.7165271538413","78.6772717883956","77.7192578163005","76.842523684012","75.9729700620989","75.1307760332468","74.3978797285801","73.8764202924428","73.5486144622864","73.2901734874387","73.0364754591143","72.7330535019516","72.3116450715179","71.7313257725725","71.0007408539075","70.2220127738796","69.4561926050096","68.6146228058037","67.736408434496","66.9188069536881","66.1425812587668","65.3615857268255","",
"Gibraltar","GIB","Age dependency ratio (% of working-age population)","SP.POP.DPND","52.0927641200641","51.070589860478","51.0410996189439","51.454436530653","51.4944769330734","51.693030938314","52.0905923344948","52.3415139151087","52.3769808173478","52.392065344224","52.6361031518625","53.296266878475","53.9602843281056","54.2948394688183","54.4174919327918","54.1868932038835","53.8722380223146","53.795989348405","53.6570872947277","53.3075808788025","52.7487747709354","52.1548072850487","52.1394192627069","52.6159239390237","52.9421187526698","52.9777873162356","52.7885652642934","52.4305555555556","51.9927931862852","51.2492449618362","50.1269455789822","49.2177965161433","49.222740395292","49.9612231331708","50.7665910223059","51.3544891640867","51.5967128123104","51.8080246573835","52.0957095709571","52.2709776751347","52.2137991650187","51.7003071522598","51.5326400609789","51.9997849693581","52.4042033754379","52.7178466694596","52.4128341144358","51.5454545454545","50.8107304011504","50.5323305333073","51.2487899322362","52.1724502547342","52.7347289113538","53.42044217204","54.2254183117127","54.9915950691072","55.4354853606724","55.5646406832016","55.51490273068","55.300809450886","55.0027852765994","54.7875020997816","54.6890424481737","54.4709897610921","54.4715447154472","",
"Guinea","GIN","Age dependency ratio (% of working-age population)","SP.POP.DPND","78.5911941348461","78.7953916426967","78.9283256527075","78.9970981212948","79.1081826511253","79.2001223310889","79.2385374819423","79.3077385667907","79.4058443298031","79.5627075163308","79.8239400353549","80.212313873642","80.7207634876026","81.3244423950005","82.0107962481349","82.779325198769","83.6205198763335","84.5171493411786","85.4230608113091","86.274154818456","87.0287567638071","87.665078006359","88.2062479198467","88.6676504007919","89.0435668715982","89.3370505273581","89.5541117421889","89.7313751139958","89.9131392928916","90.1617372304622","90.4125443599268","90.6539464701853","90.9714557805994","91.2856612287922","91.6222511281938","91.8928758339304","92.0965601025895","93.2050572499559","94.3669813290083","94.8055921211571","95.4891640392962","96.9009853165129","97.6640543337298","97.1858258324477","96.7928505338843","96.608436613336","96.2596592365407","95.5157736478249","94.6123577226182","93.7012872064772","92.7886943235919","91.8009525245933","90.7754054831605","89.8424960977693","88.9330882934155","87.9946472888639","87.1231739532877","86.3451129475656","85.5693018365772","84.7162617278037","83.7865279487499","82.8185160092224","81.8207431951781","80.7795140106788","79.7147834280458","",
"Gambia, The","GMB","Age dependency ratio (% of working-age population)","SP.POP.DPND","77.5682174035232","77.0137133358728","76.7232242000067","76.9575677592023","77.7827196704693","78.6638767089471","79.3050792970424","79.8309192273367","80.2623485435798","80.6454358163334","80.9920780180541","81.3404158752038","81.708426308247","82.0722825602567","82.9198313284438","84.2486238002848","85.6044402649682","87.0040889136","88.44160209711","89.914538856737","91.4373515105035","93.0493015869699","94.6821411773679","96.3419034062828","97.3543683518585","97.6724649822552","97.967882940137","98.2217141202669","98.4344670867875","98.6225045906694","98.7963229985995","98.9273797574804","99.0464524312162","99.1887388912541","99.5680886459026","100.114119114398","100.468897059843","100.558434944127","100.408242867393","100.021050698276","99.425741841491","98.6774416895576","97.8038821695841","96.8234739300543","95.7668878330325","94.6519231218328","93.5215062255457","92.4071184490394","91.3004861827289","90.2178321276723","89.2340784976231","88.4239620831473","87.777816583612","87.1721872628454","86.4831870148444","85.7554289646096","85.0043055925719","84.1843109963001","83.2704899189591","82.281039268218","81.1932945603832","80.002725185959","78.8082209990315","77.6473477794781","76.4484982313518","",
"Guinea-Bissau","GNB","Age dependency ratio (% of working-age population)","SP.POP.DPND","69.1983456065426","70.0237582380377","71.8868733288039","73.9931446903549","77.7267772103965","82.5070859743731","85.7399349968547","86.3688321897057","85.3352523889357","85.4854398346733","85.6491173452694","85.8815247927857","86.252222504445","85.3104095029697","85.3127435991951","87.0909148390101","90.2523850372315","94.2641647789024","98.3365358358782","99.3912715687586","99.1812295247336","100.426818678194","101.641846954137","102.723123117523","103.562204368832","104.109255772921","104.367757373699","104.369348412319","104.175137300118","103.833253881776","103.3242495432","102.35941088987","101.151111346753","100.217285239354","99.4196546780983","98.5049415801713","97.459779701376","96.3406745570503","95.2720880364143","94.2533274264692","93.2017825233847","92.1620637486497","91.190571166311","90.2926378093071","89.4111620269331","88.6231019389508","87.9594891252525","87.315007022762","86.6437802046737","85.9406939263778","85.243743791097","84.5945365779744","83.9791401843337","83.3690490606512","82.7321224104691","82.028063446907","81.2544895782418","80.3631723483211","79.3500481926137","78.2909872123504","77.1805719224165","76.0215209126125","74.8100197016606","73.5656689085059","72.3477499737723","",
"Equatorial Guinea","GNQ","Age dependency ratio (% of working-age population)","SP.POP.DPND","78.7938026825001","79.5438513990125","80.2366407304996","80.8789485002973","80.999913201979","80.6162678730401","80.220858605564","79.8738945583137","79.6828420239954","79.8977007775633","80.4210159272924","80.9362364987916","81.3763758483666","81.8023804798249","82.2975704123068","82.9046091293161","83.6707884555056","84.4086881204611","85.0138828488275","85.5742705570292","86.0718775181305","86.5557695028698","87.033672515774","85.363444505017","82.4513245132451","80.8707971908557","80.4123297746673","80.7561004825627","81.5269451188294","82.448797009298","83.4155132474021","84.364746422953","85.2515441557829","86.047401416707","86.6744710812507","87.0666055406379","87.2379894754111","87.2184033626197","87.0371990226436","86.5565767362791","85.3956872462698","83.5995289036236","81.5060812363095","79.3475593762427","77.3539503323722","75.7861845279182","74.6128551656044","73.6605144898264","72.8645955367261","72.1762767984791","71.5821659653801","71.2568780770345","71.1554976281368","71.096275000985","71.1300002078262","71.204856163819","71.2514690269506","71.2419346530161","71.0879666380889","70.7256912891081","70.5844003545916","70.5208353532024","70.2001204157552","69.80165670554","69.4149705171208","",
"Greece","GRC","Age dependency ratio (% of working-age population)","SP.POP.DPND","51.2211713749095","51.2510556263059","51.1674716899835","50.9193405458645","50.6933403452669","51.4051980072665","52.3642803609273","52.5387859834366","52.926394605145","53.5865247789891","54.7284186223711","55.6571017227616","55.767157844193","55.9078809635849","56.0603852254607","56.0189432874123","56.0692686282586","56.3477910630715","56.6161396058903","56.4986231345198","56.6588633777827","56.8668488894199","56.2031367277852","55.2325944358192","54.1787952217946","53.2431528572028","52.4228630937953","51.5633664646296","50.7116585144282","49.8660941467323","49.3490579993526","49.2637714882774","49.2335519371762","49.1711277189317","49.089051055969","48.9292463784505","48.752281488538","48.6208332880275","48.5745214831745","48.6671865513342","48.9160603436348","49.2575277803581","49.6012356692461","49.81394017461","49.9237390044235","49.9778663729531","49.9652587360059","49.9217313970267","50.0289146353289","50.4142717154432","51.0371347687828","51.8715656781089","52.8110001674071","53.7320344476507","54.5221040368717","55.1924638263983","55.851580185391","56.436632254429","56.9000604480465","57.2897286477691","57.6385194008422","58.3823438839074","58.9229298063424","58.9062451092587","59.1322060504029","",
"Grenada","GRD","Age dependency ratio (% of working-age population)","SP.POP.DPND","104.919389978214","104.485007078203","104.013547840813","103.622231998827","102.502278564918","102.894442835271","104.623373373373","104.94670846395","104.482528563089","103.314631167057","101.486364753091","99.5085547870404","97.5816614326006","95.4827210614912","93.3600345545215","91.3197761703289","89.4388606465132","87.7554575011612","86.3054244370502","85.1586132009618","84.347639568668","82.6607108176345","79.5821679319596","76.4504738896116","73.8381723855466","71.6525870229144","69.8517153636922","68.4270516717325","67.4154050510039","66.8198189100946","66.615548739832","66.7863584465441","67.2763792620886","68.004594683295","68.8600009823344","69.7538733084919","70.5266590575575","71.0079256805041","71.1921064530715","71.0681541322049","70.6655019059721","68.9445852498514","66.0753132947268","63.2972900013498","60.6958592406403","58.344035439604","56.27305749475","54.4941150157958","52.9944952609577","51.7334497149559","50.6961794535903","49.9792583869716","49.4837161830786","49.0243454053628","48.5507152061017","48.0008776005369","47.6467118087617","47.406527735213","47.1427662957075","46.9868829605221","46.8123769622937","46.6187520418164","46.5020112025864","46.4482719801869","46.370277864502","",
"Greenland","GRL","Age dependency ratio (% of working-age population)","SP.POP.DPND","84.9112426035503","86.2804709524073","87.4866080994215","88.9142619887897","90.5341035775818","92.3405299313052","92.4721984602224","90.6885723387794","88.8105803532585","87.0054144106622","85.2295409181637","82.832352029749","79.5739301780868","75.9488671047434","72.0004169707078","67.7171744496669","63.0416953711905","58.6995630943202","55.0778541259535","51.8956330005512","48.8774874699724","45.9519789371262","43.4061038093117","41.3993377842914","40.0329489291598","39.3363191116","39.206910907577","39.5192902826491","40.1857204983244","41.0318533064701","42.1267893660532","43.3441810010848","44.4667955483568","45.5312417611389","46.5423916774483","47.225666868948","47.4895121500752","47.6170392239561","47.6315789473684","47.4492075590717","47.0388108136401","46.4579815560462","45.7807428777497","45.1098212687617","44.4687063602895","43.8344743955739","43.2157001236032","42.6679448046215","42.2521339461589","41.92768048381","41.5200140185746","41.0857327083798","40.7756164044109","40.571414350066","40.4811219524368","40.5027793079273","40.6031031031031","40.8031282899684","41.1326078194277","41.6639371110383","42.2834208400646","42.9151635932494","43.6394057699133","44.7646444846109","46.2244976716664","",
"Guatemala","GTM","Age dependency ratio (% of working-age population)","SP.POP.DPND","95.5252010269794","95.9267364842349","96.1009418388369","95.9948797175017","95.6827950936203","95.3522428514249","95.0313902140207","94.6530884001293","94.2384390217244","93.875194536027","93.5966364127475","93.4758656249869","93.4858090348237","93.5895303662997","93.5278211798113","93.2871030329331","93.0834509580479","92.956145118114","92.9613226523626","93.0365584055066","93.2062914995764","93.4726536790749","93.9870049108694","94.5303399385076","94.7783643295948","94.8721303335919","94.9447519283565","95.0502090859955","95.1760601479267","95.2567471741824","95.2063896923254","95.0970026765236","94.915791647758","94.6367120478492","94.3578521886772","94.0338284682176","93.5943449773791","93.0359348676524","92.2980115998783","91.4781493329507","90.7630641286588","90.0103391570531","89.0023823387477","87.7262698847206","86.2506893109682","84.6598327799119","82.9981312024304","81.2868486815643","79.5368201134386","77.763131897951","75.9881537818837","74.2499171577809","72.5972732426122","71.0381612271972","69.5871817440447","68.2484082404697","66.9557228820458","65.7208767382211","64.5800677559675","63.4502854678952","62.2054538401565","60.8832620120909","59.6014318443178","58.4095417496558","57.2981463861187","",
"Guam","GUM","Age dependency ratio (% of working-age population)","SP.POP.DPND","72.0404830248441","73.9165426919981","74.476149610241","74.0122813115514","72.9545199326221","71.7795817101569","70.8438114156506","70.2492436248379","69.9109887681087","69.7257798381394","69.5935052970981","69.1693469967836","68.2880296533178","67.0326378119273","65.530548820054","63.9680201281181","62.6253858024691","61.5596358972755","60.5873661441911","59.8538628330413","59.3789341166597","58.8544011706439","58.1018486889748","57.0835873916386","55.769724676392","54.2662540238885","52.9109259080836","51.8824781576393","51.2069318880514","51.0035471639368","51.4896500469956","52.3236227784136","53.0178209369331","53.5543724632334","53.9291923008859","54.2099583782951","54.445527068997","54.5906552923604","54.6803686873187","54.7892158300819","55.0176260943674","55.3157281628173","55.5098873304208","55.5285436448919","55.3039999241541","54.8436631527381","54.2396511714949","53.565322430775","52.9455203352595","52.5311401375031","52.2779230755162","52.1010091785013","52.0490342160833","52.1521099386683","52.4345535270168","52.9035966953796","53.5461854899028","54.3640003021376","55.3496056074409","56.481374028084","57.7259021495963","59.0069048567072","60.3300169861684","61.6468943556686","62.8260869565217","",
